timestamp,sensor_id,sensor_type,sensor_value,location,alert
09-03-2025 03:30,S35,window,OPEN,kitchen,normal
09-03-2025 03:31,S12,camera,TRIGGERED,front_door,normal
09-03-2025 03:32,S30,door,CLOSED,backyard,normal
09-03-2025 03:33,S19,door,OPEN,bathroom,normal
09-03-2025 03:38,S27,window,OPEN,kitchen,normal
09-03-2025 03:40,S19,window,CLOSED,bathroom,normal
09-03-2025 03:41,S3,motion,OFF,bedroom,anomaly
09-03-2025 03:42,S40,motion,ON,kitchen,anomaly
09-03-2025 03:43,S37,motion,ON,bathroom,anomaly
09-03-2025 03:45,S30,glass_break,NONE,backyard,normal
09-03-2025 03:45,S40,temperature,19,front_door,normal
09-03-2025 03:48,S23,door,OPEN,garage,normal
09-03-2025 03:49,S8,window,CLOSED,kitchen,normal
09-03-2025 03:49,S5,door,OPEN,bedroom,normal
09-03-2025 03:49,S42,temperature,17,kitchen,normal
09-03-2025 03:49,S25,window,OPEN,living_room,normal
09-03-2025 03:50,S31,window,OPEN,front_door,normal
09-03-2025 03:50,S12,glass_break,DETECTED,kitchen,anomaly
09-03-2025 03:57,S32,window,CLOSED,garage,normal
09-03-2025 03:58,S34,camera,IDLE,backyard,normal
09-03-2025 03:59,S35,temperature,22,garage,normal
09-03-2025 04:01,S26,temperature,25,bathroom,normal
09-03-2025 04:03,S1,motion,OFF,garage,anomaly
09-03-2025 04:08,S30,window,OPEN,backyard,normal
09-03-2025 04:08,S39,temperature,21,living_room,normal
09-03-2025 04:08,S34,motion,OFF,living_room,anomaly
09-03-2025 04:09,S45,camera,IDLE,garage,normal
09-03-2025 04:11,S44,window,CLOSED,living_room,normal
09-03-2025 04:14,S2,temperature,20,backyard,normal
09-03-2025 04:14,S20,camera,TRIGGERED,kitchen,normal
09-03-2025 04:18,S2,motion,ON,front_door,anomaly
09-03-2025 04:19,S14,glass_break,NONE,bathroom,normal
09-03-2025 04:20,S18,glass_break,DETECTED,bathroom,anomaly
09-03-2025 04:21,S38,window,OPEN,living_room,normal
09-03-2025 04:21,S43,window,CLOSED,bathroom,normal
09-03-2025 04:21,S10,motion,ON,garage,anomaly
09-03-2025 04:21,S47,motion,ON,living_room,anomaly
09-03-2025 04:21,S25,window,CLOSED,front_door,normal
09-03-2025 04:23,S42,motion,ON,garage,anomaly
09-03-2025 04:23,S5,glass_break,DETECTED,backyard,anomaly
09-03-2025 04:23,S41,glass_break,DETECTED,living_room,anomaly
09-03-2025 04:23,S31,door,CLOSED,bathroom,normal
09-03-2025 04:24,S14,door,OPEN,garage,normal
09-03-2025 04:24,S30,camera,TRIGGERED,bathroom,normal
09-03-2025 04:24,S39,camera,IDLE,front_door,normal
09-03-2025 04:24,S9,window,CLOSED,kitchen,normal
09-03-2025 04:25,S17,window,CLOSED,kitchen,normal
09-03-2025 04:27,S16,camera,TRIGGERED,garage,normal
09-03-2025 04:27,S35,window,OPEN,bathroom,normal
09-03-2025 04:28,S34,window,OPEN,garage,normal
09-03-2025 04:28,S24,camera,IDLE,bathroom,normal
09-03-2025 04:29,S32,window,OPEN,bathroom,normal
09-03-2025 04:30,S13,motion,ON,garage,anomaly
09-03-2025 04:30,S14,motion,ON,bathroom,anomaly
09-03-2025 04:34,S25,glass_break,NONE,living_room,normal
09-03-2025 04:34,S2,motion,OFF,bathroom,anomaly
09-03-2025 04:34,S34,glass_break,DETECTED,bedroom,anomaly
09-03-2025 04:35,S10,temperature,18,backyard,normal
09-03-2025 04:36,S37,window,CLOSED,backyard,normal
09-03-2025 04:37,S29,window,CLOSED,backyard,normal
09-03-2025 04:37,S37,temperature,15,bathroom,normal
09-03-2025 04:37,S33,window,CLOSED,living_room,normal
09-03-2025 04:38,S48,window,OPEN,bathroom,normal
09-03-2025 04:38,S28,glass_break,NONE,living_room,normal
09-03-2025 04:39,S27,camera,TRIGGERED,backyard,normal
09-03-2025 04:39,S44,door,OPEN,garage,normal
09-03-2025 04:39,S47,motion,OFF,bedroom,anomaly
09-03-2025 04:40,S9,temperature,17,bathroom,normal
09-03-2025 04:41,S24,door,OPEN,garage,normal
09-03-2025 04:42,S12,camera,IDLE,bathroom,normal
09-03-2025 04:42,S23,door,CLOSED,bathroom,normal
09-03-2025 04:42,S49,door,OPEN,front_door,normal
09-03-2025 04:43,S7,camera,TRIGGERED,front_door,normal
09-03-2025 04:43,S14,camera,IDLE,kitchen,normal
09-03-2025 04:43,S23,temperature,15,backyard,normal
09-03-2025 04:44,S24,camera,IDLE,living_room,normal
09-03-2025 04:46,S3,camera,IDLE,backyard,normal
09-03-2025 04:47,S15,door,CLOSED,kitchen,normal
09-03-2025 04:47,S22,motion,ON,front_door,anomaly
09-03-2025 04:49,S42,temperature,18,kitchen,normal
09-03-2025 04:49,S37,window,CLOSED,bathroom,normal
09-03-2025 04:51,S49,door,CLOSED,living_room,normal
09-03-2025 04:51,S2,glass_break,NONE,living_room,normal
09-03-2025 04:51,S25,camera,TRIGGERED,living_room,normal
09-03-2025 04:52,S49,door,OPEN,garage,normal
09-03-2025 04:55,S11,door,OPEN,bathroom,normal
09-03-2025 04:55,S27,camera,IDLE,garage,normal
09-03-2025 04:58,S47,motion,ON,living_room,anomaly
09-03-2025 04:58,S45,door,CLOSED,bedroom,normal
09-03-2025 05:01,S49,temperature,21,bedroom,normal
09-03-2025 05:05,S21,temperature,15,bedroom,normal
09-03-2025 05:06,S42,motion,ON,bathroom,anomaly
09-03-2025 05:08,S31,motion,ON,bathroom,anomaly
09-03-2025 05:08,S39,temperature,18,backyard,normal
09-03-2025 05:08,S10,camera,IDLE,front_door,normal
09-03-2025 05:08,S4,temperature,17,bathroom,normal
09-03-2025 05:08,S20,glass_break,NONE,backyard,normal
09-03-2025 05:08,S39,window,OPEN,living_room,normal
09-03-2025 05:08,S26,motion,ON,front_door,anomaly
09-03-2025 05:09,S10,glass_break,NONE,backyard,normal
09-03-2025 05:09,S13,motion,ON,backyard,anomaly
09-03-2025 05:10,S4,glass_break,NONE,living_room,normal
09-03-2025 05:10,S15,temperature,28,bathroom,normal
09-03-2025 05:12,S50,glass_break,NONE,front_door,normal
09-03-2025 05:12,S27,camera,TRIGGERED,front_door,normal
09-03-2025 05:15,S10,temperature,16,backyard,normal
09-03-2025 05:15,S21,glass_break,NONE,bathroom,normal
09-03-2025 05:15,S21,window,CLOSED,kitchen,normal
09-03-2025 05:18,S23,window,OPEN,bedroom,normal
09-03-2025 05:18,S25,camera,IDLE,living_room,normal
09-03-2025 05:21,S11,window,CLOSED,front_door,normal
09-03-2025 05:23,S15,temperature,29,living_room,normal
09-03-2025 05:26,S2,motion,ON,kitchen,anomaly
09-03-2025 05:26,S43,window,CLOSED,bedroom,normal
09-03-2025 05:29,S23,window,OPEN,front_door,normal
09-03-2025 05:31,S23,glass_break,NONE,living_room,normal
09-03-2025 05:33,S26,motion,ON,garage,anomaly
09-03-2025 05:33,S6,camera,IDLE,bedroom,normal
09-03-2025 05:34,S16,glass_break,DETECTED,front_door,anomaly
09-03-2025 05:36,S41,motion,ON,bedroom,anomaly
09-03-2025 05:36,S5,glass_break,DETECTED,front_door,anomaly
09-03-2025 05:36,S21,temperature,22,bedroom,normal
09-03-2025 05:39,S37,temperature,22,garage,normal
09-03-2025 05:40,S28,glass_break,DETECTED,kitchen,anomaly
09-03-2025 05:40,S10,temperature,16,bedroom,normal
09-03-2025 05:40,S31,glass_break,NONE,living_room,normal
09-03-2025 05:42,S17,window,CLOSED,backyard,normal
09-03-2025 05:42,S41,window,CLOSED,bedroom,normal
09-03-2025 05:44,S20,glass_break,NONE,front_door,normal
09-03-2025 05:44,S40,glass_break,NONE,living_room,normal
09-03-2025 05:45,S33,door,CLOSED,kitchen,normal
09-03-2025 05:48,S34,motion,ON,garage,anomaly
09-03-2025 05:50,S39,temperature,24,living_room,normal
09-03-2025 05:52,S18,temperature,30,living_room,normal
09-03-2025 05:54,S50,temperature,15,front_door,normal
09-03-2025 05:56,S31,camera,IDLE,bathroom,normal
09-03-2025 05:58,S41,camera,IDLE,kitchen,normal
09-03-2025 06:00,S47,motion,ON,front_door,normal
09-03-2025 06:00,S21,camera,IDLE,bedroom,normal
09-03-2025 06:02,S28,window,OPEN,living_room,normal
09-03-2025 06:04,S22,glass_break,NONE,front_door,normal
09-03-2025 06:04,S47,motion,OFF,kitchen,normal
09-03-2025 06:05,S48,motion,ON,front_door,normal
09-03-2025 06:05,S23,window,OPEN,bathroom,normal
09-03-2025 06:05,S32,glass_break,DETECTED,backyard,anomaly
09-03-2025 06:06,S10,window,CLOSED,living_room,normal
09-03-2025 06:06,S30,camera,TRIGGERED,backyard,normal
09-03-2025 06:08,S28,motion,ON,garage,normal
09-03-2025 06:12,S25,temperature,17,garage,normal
09-03-2025 06:13,S32,motion,OFF,bathroom,normal
09-03-2025 06:15,S19,camera,IDLE,bedroom,normal
09-03-2025 06:19,S34,glass_break,DETECTED,backyard,anomaly
09-03-2025 06:20,S12,window,CLOSED,living_room,normal
09-03-2025 06:20,S47,motion,OFF,living_room,normal
09-03-2025 06:22,S15,door,OPEN,backyard,normal
09-03-2025 06:22,S11,motion,OFF,bathroom,normal
09-03-2025 06:23,S8,window,OPEN,front_door,normal
09-03-2025 06:23,S18,window,OPEN,kitchen,normal
09-03-2025 06:26,S43,glass_break,DETECTED,backyard,anomaly
09-03-2025 06:27,S34,glass_break,NONE,garage,normal
09-03-2025 06:30,S34,motion,ON,kitchen,normal
09-03-2025 06:31,S20,door,OPEN,garage,normal
09-03-2025 06:31,S29,window,OPEN,garage,normal
09-03-2025 06:31,S24,glass_break,NONE,living_room,normal
09-03-2025 06:34,S37,motion,OFF,garage,normal
09-03-2025 06:34,S5,camera,IDLE,backyard,normal
09-03-2025 06:36,S45,temperature,16,garage,normal
09-03-2025 06:37,S41,window,OPEN,front_door,normal
09-03-2025 06:38,S38,temperature,26,front_door,normal
09-03-2025 06:38,S36,motion,OFF,living_room,normal
09-03-2025 06:40,S27,motion,OFF,garage,normal
09-03-2025 06:41,S7,door,OPEN,living_room,normal
09-03-2025 06:45,S17,window,CLOSED,front_door,normal
09-03-2025 06:48,S47,window,OPEN,garage,normal
09-03-2025 06:50,S44,door,CLOSED,bathroom,normal
09-03-2025 06:51,S42,window,CLOSED,garage,normal
09-03-2025 06:53,S30,temperature,19,front_door,normal
09-03-2025 06:53,S28,motion,OFF,garage,normal
09-03-2025 06:54,S20,door,OPEN,kitchen,normal
09-03-2025 06:54,S27,door,OPEN,living_room,normal
09-03-2025 06:55,S33,glass_break,NONE,backyard,normal
09-03-2025 06:55,S13,motion,ON,bedroom,normal
09-03-2025 06:56,S48,door,OPEN,bedroom,normal
09-03-2025 06:59,S34,motion,ON,garage,normal
09-03-2025 07:00,S30,door,CLOSED,kitchen,normal
09-03-2025 07:02,S8,motion,OFF,front_door,normal
09-03-2025 07:02,S22,motion,OFF,garage,normal
09-03-2025 07:04,S42,temperature,21,backyard,normal
09-03-2025 07:07,S39,window,CLOSED,backyard,normal
09-03-2025 07:09,S27,glass_break,DETECTED,bedroom,anomaly
09-03-2025 07:09,S23,temperature,28,backyard,normal
09-03-2025 07:10,S18,camera,TRIGGERED,kitchen,normal
09-03-2025 07:11,S32,temperature,27,bedroom,normal
09-03-2025 07:11,S45,camera,IDLE,front_door,normal
09-03-2025 07:12,S21,temperature,22,bedroom,normal
09-03-2025 07:12,S45,glass_break,DETECTED,kitchen,anomaly
09-03-2025 07:13,S12,motion,ON,backyard,normal
09-03-2025 07:14,S48,door,OPEN,living_room,normal
09-03-2025 07:16,S34,window,OPEN,bathroom,normal
09-03-2025 07:16,S37,motion,ON,front_door,normal
09-03-2025 07:16,S36,door,CLOSED,backyard,normal
09-03-2025 07:17,S11,window,CLOSED,garage,normal
09-03-2025 07:17,S18,camera,IDLE,bathroom,normal
09-03-2025 07:18,S42,window,OPEN,bedroom,normal
09-03-2025 07:19,S10,camera,TRIGGERED,living_room,normal
09-03-2025 07:21,S36,door,CLOSED,living_room,normal
09-03-2025 07:23,S22,glass_break,NONE,garage,normal
09-03-2025 07:25,S41,window,CLOSED,kitchen,normal
09-03-2025 07:26,S13,glass_break,DETECTED,front_door,anomaly
09-03-2025 07:28,S39,window,CLOSED,garage,normal
09-03-2025 07:28,S16,camera,TRIGGERED,bedroom,normal
09-03-2025 07:29,S13,window,CLOSED,bedroom,normal
09-03-2025 07:29,S39,window,CLOSED,kitchen,normal
09-03-2025 07:29,S19,motion,OFF,living_room,normal
09-03-2025 07:29,S48,door,CLOSED,front_door,normal
09-03-2025 07:31,S49,camera,TRIGGERED,bedroom,normal
09-03-2025 07:31,S49,temperature,15,front_door,normal
09-03-2025 07:32,S21,window,CLOSED,kitchen,normal
09-03-2025 07:32,S47,motion,OFF,living_room,normal
09-03-2025 07:32,S4,motion,ON,bathroom,normal
09-03-2025 07:35,S47,glass_break,DETECTED,kitchen,anomaly
09-03-2025 07:35,S1,temperature,30,front_door,normal
09-03-2025 07:36,S31,camera,TRIGGERED,bedroom,normal
09-03-2025 07:36,S12,door,CLOSED,front_door,normal
09-03-2025 07:37,S30,motion,ON,bathroom,normal
09-03-2025 07:38,S28,camera,IDLE,living_room,normal
09-03-2025 07:39,S35,glass_break,NONE,living_room,normal
09-03-2025 07:39,S9,glass_break,NONE,bathroom,normal
09-03-2025 07:41,S7,door,CLOSED,garage,normal
09-03-2025 07:41,S49,camera,TRIGGERED,backyard,normal
09-03-2025 07:43,S29,camera,TRIGGERED,bedroom,normal
09-03-2025 07:44,S29,glass_break,NONE,backyard,normal
09-03-2025 07:44,S7,temperature,16,living_room,normal
09-03-2025 07:45,S8,glass_break,DETECTED,bathroom,anomaly
09-03-2025 07:46,S27,camera,IDLE,kitchen,normal
09-03-2025 07:51,S29,camera,TRIGGERED,bathroom,normal
09-03-2025 07:51,S47,glass_break,DETECTED,bedroom,anomaly
09-03-2025 07:53,S28,door,CLOSED,bathroom,normal
09-03-2025 07:54,S48,motion,OFF,living_room,normal
09-03-2025 07:54,S47,temperature,22,kitchen,normal
09-03-2025 07:54,S28,camera,TRIGGERED,front_door,normal
09-03-2025 07:55,S38,camera,TRIGGERED,front_door,normal
09-03-2025 07:55,S30,door,OPEN,kitchen,normal
09-03-2025 07:56,S16,window,OPEN,garage,normal
09-03-2025 08:00,S20,motion,OFF,front_door,normal
09-03-2025 08:02,S2,glass_break,NONE,garage,normal
09-03-2025 08:03,S48,glass_break,DETECTED,garage,anomaly
09-03-2025 08:04,S4,window,CLOSED,front_door,normal
09-03-2025 08:08,S13,window,OPEN,kitchen,normal
09-03-2025 08:08,S30,temperature,22,living_room,normal
09-03-2025 08:09,S22,glass_break,DETECTED,front_door,anomaly
09-03-2025 08:13,S28,camera,IDLE,front_door,normal
09-03-2025 08:14,S29,temperature,19,garage,normal
09-03-2025 08:15,S39,temperature,25,front_door,normal
09-03-2025 08:15,S39,camera,TRIGGERED,backyard,normal
09-03-2025 08:16,S10,motion,OFF,living_room,normal
09-03-2025 08:18,S29,glass_break,NONE,backyard,normal
09-03-2025 08:18,S50,motion,ON,garage,normal
09-03-2025 08:19,S43,camera,TRIGGERED,bathroom,normal
09-03-2025 08:20,S45,glass_break,DETECTED,bedroom,anomaly
09-03-2025 08:21,S7,temperature,24,bathroom,normal
09-03-2025 08:22,S47,door,CLOSED,backyard,normal
09-03-2025 08:22,S3,motion,ON,backyard,normal
09-03-2025 08:22,S10,camera,TRIGGERED,backyard,normal
09-03-2025 08:24,S43,temperature,23,kitchen,normal
09-03-2025 08:27,S16,motion,ON,garage,normal
09-03-2025 08:27,S14,temperature,25,garage,normal
09-03-2025 08:31,S44,camera,TRIGGERED,kitchen,normal
09-03-2025 08:32,S20,door,CLOSED,living_room,normal
09-03-2025 08:32,S33,door,CLOSED,kitchen,normal
09-03-2025 08:32,S23,window,CLOSED,bathroom,normal
09-03-2025 08:34,S35,camera,TRIGGERED,living_room,normal
09-03-2025 08:34,S41,temperature,24,living_room,normal
09-03-2025 08:34,S11,camera,TRIGGERED,backyard,normal
09-03-2025 08:35,S1,camera,IDLE,front_door,normal
09-03-2025 08:35,S31,window,CLOSED,backyard,normal
09-03-2025 08:38,S27,door,CLOSED,living_room,normal
09-03-2025 08:39,S39,window,CLOSED,kitchen,normal
09-03-2025 08:40,S24,camera,IDLE,bedroom,normal
09-03-2025 08:40,S3,temperature,28,living_room,normal
09-03-2025 08:40,S5,glass_break,DETECTED,living_room,anomaly
09-03-2025 08:41,S11,camera,IDLE,backyard,normal
09-03-2025 08:41,S48,glass_break,NONE,bedroom,normal
09-03-2025 08:42,S11,window,OPEN,bathroom,normal
09-03-2025 08:42,S44,door,OPEN,front_door,normal
09-03-2025 08:44,S16,door,CLOSED,kitchen,normal
09-03-2025 08:45,S4,temperature,20,front_door,normal
09-03-2025 08:45,S47,temperature,26,bedroom,normal
09-03-2025 08:46,S44,temperature,25,living_room,normal
09-03-2025 08:46,S37,motion,OFF,backyard,normal
09-03-2025 08:49,S28,door,OPEN,bedroom,normal
09-03-2025 08:51,S17,temperature,20,front_door,normal
09-03-2025 08:52,S22,glass_break,NONE,bedroom,normal
09-03-2025 08:54,S23,glass_break,DETECTED,kitchen,anomaly
09-03-2025 08:55,S3,camera,IDLE,backyard,normal
09-03-2025 08:56,S8,glass_break,NONE,garage,normal
09-03-2025 08:56,S43,motion,OFF,living_room,normal
09-03-2025 08:58,S10,temperature,16,kitchen,normal
09-03-2025 08:58,S44,door,CLOSED,kitchen,normal
09-03-2025 08:59,S31,temperature,27,garage,normal
09-03-2025 09:00,S12,motion,OFF,backyard,normal
09-03-2025 09:03,S39,temperature,16,front_door,normal
09-03-2025 09:03,S45,door,OPEN,front_door,normal
09-03-2025 09:03,S5,camera,IDLE,bathroom,normal
09-03-2025 09:04,S4,glass_break,DETECTED,front_door,anomaly
09-03-2025 09:06,S19,camera,IDLE,garage,normal
09-03-2025 09:06,S14,motion,ON,living_room,normal
09-03-2025 09:06,S14,camera,IDLE,bedroom,normal
09-03-2025 09:06,S41,door,OPEN,bedroom,normal
09-03-2025 09:07,S28,glass_break,DETECTED,bathroom,anomaly
09-03-2025 09:09,S46,glass_break,NONE,garage,normal
09-03-2025 09:10,S31,camera,IDLE,kitchen,normal
09-03-2025 09:10,S37,window,OPEN,kitchen,normal
09-03-2025 09:11,S31,motion,OFF,kitchen,normal
09-03-2025 09:11,S37,window,OPEN,living_room,normal
09-03-2025 09:12,S49,door,CLOSED,backyard,normal
09-03-2025 09:12,S19,camera,IDLE,living_room,normal
09-03-2025 09:13,S38,window,OPEN,backyard,normal
09-03-2025 09:14,S18,glass_break,NONE,bedroom,normal
09-03-2025 09:15,S17,door,OPEN,front_door,normal
09-03-2025 09:16,S22,motion,ON,front_door,normal
09-03-2025 09:16,S12,motion,ON,kitchen,normal
09-03-2025 09:17,S6,motion,ON,bathroom,normal
09-03-2025 09:18,S26,door,CLOSED,bedroom,normal
09-03-2025 09:19,S28,glass_break,DETECTED,kitchen,anomaly
09-03-2025 09:19,S49,door,OPEN,bedroom,normal
09-03-2025 09:20,S24,camera,TRIGGERED,garage,normal
09-03-2025 09:21,S48,camera,TRIGGERED,bathroom,normal
09-03-2025 09:22,S48,camera,IDLE,garage,normal
09-03-2025 09:22,S14,camera,IDLE,bedroom,normal
09-03-2025 09:23,S6,door,CLOSED,backyard,normal
09-03-2025 09:25,S5,glass_break,NONE,bedroom,normal
09-03-2025 09:27,S21,glass_break,NONE,backyard,normal
09-03-2025 09:27,S20,temperature,18,backyard,normal
09-03-2025 09:27,S10,window,CLOSED,garage,normal
09-03-2025 09:28,S20,camera,IDLE,garage,normal
09-03-2025 09:29,S50,temperature,21,bedroom,normal
09-03-2025 09:31,S22,door,OPEN,front_door,normal
09-03-2025 09:33,S22,door,OPEN,backyard,normal
09-03-2025 09:33,S42,camera,TRIGGERED,front_door,normal
09-03-2025 09:34,S19,camera,TRIGGERED,garage,normal
09-03-2025 09:36,S18,motion,ON,bedroom,normal
09-03-2025 09:37,S31,camera,IDLE,front_door,normal
09-03-2025 09:37,S27,glass_break,NONE,bedroom,normal
09-03-2025 09:37,S49,temperature,18,bedroom,normal
09-03-2025 09:38,S3,window,CLOSED,kitchen,normal
09-03-2025 09:39,S8,motion,OFF,garage,normal
09-03-2025 09:42,S7,motion,OFF,bedroom,normal
09-03-2025 09:42,S7,door,CLOSED,kitchen,normal
09-03-2025 09:42,S6,glass_break,DETECTED,kitchen,anomaly
09-03-2025 09:45,S36,motion,OFF,kitchen,normal
09-03-2025 09:46,S8,motion,OFF,kitchen,normal
09-03-2025 09:46,S34,window,CLOSED,kitchen,normal
09-03-2025 09:47,S43,motion,ON,living_room,normal
09-03-2025 09:47,S14,door,CLOSED,front_door,normal
09-03-2025 09:47,S32,window,CLOSED,backyard,normal
09-03-2025 09:49,S19,glass_break,DETECTED,backyard,anomaly
09-03-2025 09:50,S39,temperature,30,bathroom,normal
09-03-2025 09:50,S37,motion,OFF,backyard,normal
09-03-2025 09:51,S17,door,CLOSED,kitchen,normal
09-03-2025 09:51,S6,camera,IDLE,bathroom,normal
09-03-2025 09:55,S38,glass_break,NONE,bedroom,normal
09-03-2025 09:59,S15,motion,ON,backyard,normal
09-03-2025 09:59,S35,door,CLOSED,backyard,normal
09-03-2025 10:00,S46,motion,OFF,bathroom,normal
09-03-2025 10:00,S26,door,OPEN,garage,normal
09-03-2025 10:00,S26,temperature,19,kitchen,normal
09-03-2025 10:02,S39,motion,OFF,bathroom,normal
09-03-2025 10:02,S16,temperature,16,living_room,normal
09-03-2025 10:02,S1,door,OPEN,kitchen,normal
09-03-2025 10:02,S49,glass_break,DETECTED,garage,anomaly
09-03-2025 10:02,S1,temperature,24,bathroom,normal
09-03-2025 10:04,S43,camera,TRIGGERED,bathroom,normal
09-03-2025 10:06,S40,door,CLOSED,front_door,normal
09-03-2025 10:06,S40,window,CLOSED,bathroom,normal
09-03-2025 10:07,S2,temperature,15,living_room,normal
09-03-2025 10:09,S21,motion,ON,bathroom,normal
09-03-2025 10:10,S9,window,CLOSED,front_door,normal
09-03-2025 10:10,S7,camera,IDLE,garage,normal
09-03-2025 10:10,S25,window,OPEN,garage,normal
09-03-2025 10:11,S29,glass_break,DETECTED,bedroom,anomaly
09-03-2025 10:13,S22,window,OPEN,bedroom,normal
09-03-2025 10:13,S21,glass_break,NONE,front_door,normal
09-03-2025 10:14,S39,window,CLOSED,backyard,normal
09-03-2025 10:14,S39,glass_break,NONE,backyard,normal
09-03-2025 10:14,S28,camera,TRIGGERED,bathroom,normal
09-03-2025 10:14,S47,glass_break,NONE,front_door,normal
09-03-2025 10:15,S18,window,CLOSED,bathroom,normal
09-03-2025 10:17,S22,window,OPEN,front_door,normal
09-03-2025 10:21,S43,glass_break,DETECTED,backyard,anomaly
09-03-2025 10:23,S1,glass_break,NONE,backyard,normal
09-03-2025 10:24,S17,motion,OFF,backyard,normal
09-03-2025 10:24,S46,door,OPEN,bedroom,normal
09-03-2025 10:25,S38,door,OPEN,backyard,normal
09-03-2025 10:25,S23,window,OPEN,front_door,normal
09-03-2025 10:26,S41,door,OPEN,bedroom,normal
09-03-2025 10:29,S33,temperature,15,bedroom,normal
09-03-2025 10:29,S4,motion,ON,backyard,normal
09-03-2025 10:29,S25,glass_break,NONE,backyard,normal
09-03-2025 10:33,S45,glass_break,DETECTED,bedroom,anomaly
09-03-2025 10:34,S38,window,OPEN,front_door,normal
09-03-2025 10:34,S22,motion,ON,bathroom,normal
09-03-2025 10:38,S11,door,CLOSED,living_room,normal
09-03-2025 10:38,S48,motion,OFF,bedroom,normal
09-03-2025 10:41,S14,window,OPEN,front_door,normal
09-03-2025 10:41,S42,window,OPEN,living_room,normal
09-03-2025 10:42,S22,motion,ON,kitchen,normal
09-03-2025 10:43,S4,motion,OFF,kitchen,normal
09-03-2025 10:43,S5,window,CLOSED,bedroom,normal
09-03-2025 10:44,S23,temperature,22,garage,normal
09-03-2025 10:44,S28,glass_break,NONE,backyard,normal
09-03-2025 10:44,S27,window,CLOSED,garage,normal
09-03-2025 10:46,S36,temperature,30,bedroom,normal
09-03-2025 10:46,S27,camera,IDLE,bathroom,normal
09-03-2025 10:47,S20,glass_break,DETECTED,bathroom,anomaly
09-03-2025 10:48,S8,camera,TRIGGERED,kitchen,normal
09-03-2025 10:49,S9,temperature,29,living_room,normal
09-03-2025 10:49,S38,temperature,27,bathroom,normal
09-03-2025 10:51,S16,door,CLOSED,living_room,normal
09-03-2025 10:53,S34,temperature,30,living_room,normal
09-03-2025 10:56,S27,camera,TRIGGERED,garage,normal
09-03-2025 10:56,S11,window,CLOSED,backyard,normal
09-03-2025 10:57,S15,glass_break,NONE,front_door,normal
09-03-2025 10:59,S49,window,OPEN,kitchen,normal
09-03-2025 10:59,S48,temperature,29,backyard,normal
09-03-2025 11:00,S32,motion,OFF,garage,normal
09-03-2025 11:01,S19,door,CLOSED,front_door,normal
09-03-2025 11:03,S48,window,CLOSED,backyard,normal
09-03-2025 11:04,S28,motion,ON,backyard,normal
09-03-2025 11:04,S3,door,CLOSED,kitchen,normal
09-03-2025 11:05,S30,temperature,30,bedroom,normal
09-03-2025 11:05,S21,glass_break,NONE,backyard,normal
09-03-2025 11:07,S35,door,CLOSED,bathroom,normal
09-03-2025 11:07,S27,window,CLOSED,front_door,normal
09-03-2025 11:09,S47,camera,IDLE,living_room,normal
09-03-2025 11:10,S25,glass_break,NONE,kitchen,normal
09-03-2025 11:10,S37,motion,ON,kitchen,normal
09-03-2025 11:10,S25,temperature,25,backyard,normal
09-03-2025 11:12,S35,door,CLOSED,front_door,normal
09-03-2025 11:13,S3,window,CLOSED,bedroom,normal
09-03-2025 11:14,S48,window,CLOSED,bedroom,normal
09-03-2025 11:15,S18,motion,ON,garage,normal
09-03-2025 11:16,S35,window,CLOSED,living_room,normal
09-03-2025 11:17,S43,motion,ON,kitchen,normal
09-03-2025 11:17,S27,door,CLOSED,garage,normal
09-03-2025 11:19,S4,motion,OFF,bathroom,normal
09-03-2025 11:20,S10,glass_break,NONE,bathroom,normal
09-03-2025 11:20,S24,window,CLOSED,front_door,normal
09-03-2025 11:22,S30,temperature,30,backyard,normal
09-03-2025 11:22,S13,motion,OFF,garage,normal
09-03-2025 11:22,S17,temperature,21,front_door,normal
09-03-2025 11:27,S6,temperature,15,front_door,normal
09-03-2025 11:27,S6,motion,OFF,front_door,normal
09-03-2025 11:29,S8,camera,IDLE,living_room,normal
09-03-2025 11:30,S33,door,OPEN,front_door,normal
09-03-2025 11:31,S44,camera,TRIGGERED,garage,normal
09-03-2025 11:32,S32,door,OPEN,bathroom,normal
09-03-2025 11:34,S4,window,OPEN,backyard,normal
09-03-2025 11:35,S21,temperature,29,living_room,normal
09-03-2025 11:38,S43,camera,TRIGGERED,bedroom,normal
09-03-2025 11:38,S22,door,OPEN,kitchen,normal
09-03-2025 11:38,S2,door,CLOSED,backyard,normal
09-03-2025 11:40,S34,window,CLOSED,garage,normal
09-03-2025 11:40,S20,motion,ON,bedroom,normal
09-03-2025 11:40,S19,door,OPEN,garage,normal
09-03-2025 11:42,S6,window,CLOSED,kitchen,normal
09-03-2025 11:42,S13,door,OPEN,bathroom,normal
09-03-2025 11:45,S21,motion,OFF,living_room,normal
09-03-2025 11:45,S41,door,OPEN,garage,normal
09-03-2025 11:49,S17,door,CLOSED,bedroom,normal
09-03-2025 11:51,S30,window,OPEN,kitchen,normal
09-03-2025 11:51,S18,window,CLOSED,backyard,normal
09-03-2025 11:54,S41,motion,OFF,kitchen,normal
09-03-2025 11:55,S20,glass_break,NONE,front_door,normal
09-03-2025 11:56,S30,camera,IDLE,backyard,normal
09-03-2025 11:58,S18,motion,ON,front_door,normal
09-03-2025 11:58,S15,temperature,26,front_door,normal
